wine,winery,vintage_year,vintage_rating,vintage_rating_count,price_availability,structure_acidity,structure_intensity,structure_sweetness,structure_tannin,region,grapes
Haut-Médoc,Château Arnauld,2023,4.0,2708,24.95,4.0,4.5,1.0,5.0,haut-medoc,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Nuits-Saint-Georges 'Les Hauts Poirets',Domaine Hoffmann-Jayer,2017,4.2,26,105.6,4.5,3.0,1.0,2.5,nuits-saint-georges,"[(14, 'pinot-noir')]"
Carignan,Les Jamelles,2022,3.8,963,6.95,4.0,4.0,1.0,4.0,vin-de-pays-doc,"[(1, 'shiraz-syrah'), (8, 'grenache-noir'), (22, 'mourvedre')]"
Palette Rouge,Château Simone,2014,4.1,664,64.69,3.0,4.0,1.5,4.0,palette,"[(1, 'shiraz-syrah'), (2, 'cabernet-sauvignon'), (8, 'grenache-noir'), (22, 'mourvedre'), (41, 'carignane'), (583, 'tibouren'), (614, 'cinsaut')]"
Les Vaucrains Nuits Saint Georges 1er Cru,Domaine Robert Chevillon,2001,4.1,25,195.0,4.5,3.0,1.0,2.5,nuits-saint-georges,"[(14, 'pinot-noir')]"
Pomerol,Château La Clémence,2010,4.2,97,49.71,3.5,4.5,1.0,4.0,pomerol,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Saint-Émilion Grand Cru,Château Morillon,2022,3.6,63,13.91,3.5,4.5,1.0,4.0,st-emilion-grand-cru,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Baron de Brane Margaux,Château Brane-Cantenac,2012,4.0,654,31.15,4.5,4.0,1.0,4.5,margaux,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Chambolle-Musigny 1er Cru 'Les Noirots',Maison Pierre Brisset,2020,4.5,49,307.55,4.5,3.0,1.0,2.5,chambolle-musigny-les-noirots,"[(14, 'pinot-noir')]"
Pommard 1er Cru 'Combes Dessus',Domaine Marquis d'Angerville,2017,4.3,31,109.66,4.0,2.5,1.0,2.0,les-combes-dessus,"[(14, 'pinot-noir')]"
Gevrey-Chambertin Premier Cru 'Estournelles St Jacques',Domaine Humbert Frères,2014,4.3,173,117.3,4.5,3.0,1.0,2.5,gevrey-chambertin-estournelles-st-jacques,"[(14, 'pinot-noir')]"
Fontimple Vacqueyras,Rhonéa,2022,3.9,1759,16.5,3.5,4.0,1.0,3.5,vacqueyras,"[(1, 'shiraz-syrah'), (8, 'grenache-noir'), (22, 'mourvedre')]"
Pessac-Léognan (Grand Cru Classé de Graves),Château La Mission Haut-Brion,2014,4.5,465,362.52,4.5,4.5,1.0,5.0,pessac-leognan,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Pauillac (Grand Cru Classé),Château Lynch-Moussas,2015,4.2,1459,73.71,4.5,4.5,1.0,5.0,pauillac,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Nuits-Saint-Georges les Terres Blanches 1er Cru Rouge,Domaine des Perdrix,2016,4.3,31,81.0,4.5,3.0,1.0,2.5,nuits-saint-georges-les-terres-blanches,"[(14, 'pinot-noir')]"
Coccinelle Chénas,Le Vin au Feminin - Domaine des Brureaux,2014,3.9,58,10.9,5.0,1.0,1.0,1.5,chenas,"[(80, 'gamay')]"
Pommard,Domaine de la Roche Aigue,2021,3.9,85,57.9,4.0,2.5,1.0,2.0,pommard,"[(14, 'pinot-noir')]"
Cuvée Jean Gabriel Lussac Saint-Émilion,Château Bel-Air,2018,3.9,74,51.27,3.5,4.5,1.0,4.0,lussac-st-emilion,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Saint-Émilion Grand Cru,Château Cormey Figeac,1964,4.3,32,133.2,3.5,4.5,1.0,4.0,st-emilion-grand-cru,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Vieilles Vignes Gevrey-Chambertin Les Evocelles,Dugat-Py,2010,4.3,42,327.01,4.5,3.0,1.0,2.5,gevrey-chambertin,"[(14, 'pinot-noir')]"
Haut-Médoc (Cru Bourgeois Supérieur),Château Pontoise Cabarrus,1985,3.8,2760,92.0,4.0,4.5,1.0,5.0,haut-medoc,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Haut-Médoc,Château Grandis,2010,3.4,231,25.09,4.0,4.5,1.0,5.0,haut-medoc,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Margaux,Château Mille Roses,2020,4.3,68,68.89,4.5,4.0,1.0,4.5,margaux,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Nouvelle Rieux Cornas,Guillaume Gilles,2019,4.2,94,63.49,3.5,5.0,1.0,3.5,cornas,"[(1, 'shiraz-syrah')]"
Clos de la Roche Grand Cru,Gerard Peirazeau & Fils,2002,4.4,65,210.0,4.5,3.0,1.0,2.5,clos-de-la-roche,"[(14, 'pinot-noir')]"
Saint-Émilion Grand Cru,Château Tour Saint-Pierre,2009,3.9,98,52.0,3.5,4.5,1.0,4.0,st-emilion-grand-cru,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Volnay 1er Cru Les Fremiets,Domaine Henri Boillot,2022,4.2,1259,128.18,4.0,2.5,1.0,2.0,volnay-fremiets,"[(14, 'pinot-noir')]"
Saint-Émilion Grand Cru,Domaine de Peyrelongue,1978,4.0,995,37.6,3.5,4.5,1.0,4.0,st-emilion-grand-cru,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Châteauneuf-du-Pape,Cellier Saint-Jean,2021,3.7,2347,120.0,3.0,5.0,1.0,3.0,chateauneuf-du-pape,"[(1, 'shiraz-syrah'), (22, 'mourvedre'), (32, 'counoise'), (614, 'cinsaut'), (677, 'vaccareze'), (678, 'muscardin')]"
Clos Marey Monge 75 Rangs Pommard,Château de Pommard,2019,4.4,36,165.0,4.0,2.5,1.0,2.0,pommard,"[(14, 'pinot-noir')]"
Haut-Médoc,Château Cissac,2015,3.8,669,21.92,4.0,4.5,1.0,5.0,haut-medoc,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Médoc,Château Tour Prignac,2019,3.8,997,22.5,4.5,4.5,1.0,5.0,medoc,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Côte de Beaune-Villages,Albert Bichot,2013,3.6,26,47.42,4.0,2.5,1.0,2.0,cte-de-beaune-villages,"[(14, 'pinot-noir')]"
Vin du Roy Bordeaux,Château Picon,2015,3.3,181,117.07,4.0,4.0,1.0,4.0,bordeaux,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Beau-Sejour Becot,2010,4.3,617,94.0,3.5,4.5,1.0,4.0,st-emilion-grand-cru,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Saint-Julien (Grand Cru Classé),Château Talbot,2017,4.2,2599,129.4,4.5,4.0,1.0,4.5,saint-julien,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Château Romassan Rouge,Domaines Ott,2021,4.3,141,34.95,3.0,4.0,1.5,4.0,bandol,"[(1, 'shiraz-syrah'), (2, 'cabernet-sauvignon'), (8, 'grenache-noir'), (22, 'mourvedre'), (41, 'carignane'), (583, 'tibouren'), (614, 'cinsaut')]"
Pommard 'Les Perrières',Domaine Jean-Michel Gaunoux,2018,4.2,42,158.4,4.0,2.5,1.0,2.0,pommard,"[(14, 'pinot-noir')]"
Minervois (Syrah - Carignan),Gérard Bertrand,2020,3.8,88,12.5,4.0,4.0,1.0,4.0,minervois,"[(1, 'shiraz-syrah'), (8, 'grenache-noir'), (22, 'mourvedre')]"
Pinot Noir Alsace,Wolfberger,2022,3.6,127,11.59,4.0,2.0,1.0,2.0,alsace,"[(14, 'pinot-noir')]"
Cabernet Sauvignon,Lalaurie,2018,3.6,66,6.95,4.0,4.0,1.0,4.0,vin-de-pays-doc,"[(1, 'shiraz-syrah'), (8, 'grenache-noir'), (22, 'mourvedre')]"
Clos-Vougeot Grand Cru,Jean-Jacques Confuron,2021,4.3,851,274.45,4.5,3.0,1.0,2.5,clos-de-vougeot,"[(14, 'pinot-noir')]"
Annolium Rouge,Domaine des Trouillères,2022,3.8,26,14.9,3.5,3.0,1.0,4.0,cotes-d-auvergne,Unknown
Côté Mer Collioure Rouge,Domaine de la Rectorie,2018,3.9,261,45.0,4.0,4.0,1.0,4.0,collioure,"[(1, 'shiraz-syrah'), (8, 'grenache-noir'), (22, 'mourvedre')]"
Grenache Rouge,Domaine de Cristia,2021,3.6,35,13.64,3.0,3.0,1.5,3.0,vin-de-pays-de-mediterranee,Unknown
C'est Pas la Mer à Boire,Domaine du Possible,2022,4.0,671,18.3,4.0,4.0,1.0,4.0,cotes-du-roussillon,"[(1, 'shiraz-syrah'), (8, 'grenache-noir'), (22, 'mourvedre')]"
Cuvée Renaissance Morey-St-Denis 1er Cru,Domaine Tortochot,2019,4.2,261,198.96,4.5,3.0,1.0,2.5,morey-saint-denis-premier-cru,"[(14, 'pinot-noir')]"
Beaune Premier Cru Les Teurons,Domaine Chanson,2020,4.0,964,84.02,4.0,2.5,1.0,2.0,beaune-premier-cru,"[(14, 'pinot-noir')]"
Ocellus Rouge,Abbaye de Fontfroide,2019,3.9,94,29.41,4.0,4.0,1.0,4.0,corbieres,"[(1, 'shiraz-syrah'), (8, 'grenache-noir'), (22, 'mourvedre')]"
Haut-Médoc (Grand Cru Classé),Château de Camensac,1997,4.2,148,42.0,4.0,4.5,1.0,5.0,haut-medoc,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Santenay 1er Cru 'Clos Tavannes',La Pousse d'Or,2022,4.1,1136,115.12,4.0,2.5,1.0,2.0,santenay-clos-de-tavannes,"[(14, 'pinot-noir')]"
Chambolle-Musigny Premier Cru 'Les Charmes',Amiot-Servelle,2012,4.2,92,92.11,4.5,3.0,1.0,2.5,chambolle-musigny-les-charmes,"[(14, 'pinot-noir')]"
Hermitage 'Les Chirats de Saint-Christophe',Les Vins de Vienne - Cuilleron-Gaillard-Villard,2021,4.1,282,79.49,3.5,5.0,1.0,4.5,hermitage,"[(1, 'shiraz-syrah')]"
Pomerol,Château La Cabanne,1995,4.1,43,120.0,3.5,4.5,1.0,4.0,pomerol,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Puligny-Montrachet,Domaine Florence Cholet,2021,4.1,25,70.0,4.0,2.5,1.0,2.0,puligny-montrachet,"[(14, 'pinot-noir')]"
Volnay,Comte Armand,2020,4.0,805,75.52,4.0,2.5,1.0,2.0,volnay,"[(14, 'pinot-noir')]"
Terre Brune Fixin,Huguenot,2021,4.1,135,29.9,4.5,3.0,1.0,2.5,fixin,"[(14, 'pinot-noir')]"
Amour de Fruit Côtes du Rhône Rouge,Domaine Dieu-Le-Fit - Rémi Pouizin Vignoble,2022,3.6,1029,9.25,3.5,4.0,1.0,3.5,cotes-du-rhone,"[(1, 'shiraz-syrah'), (8, 'grenache-noir'), (22, 'mourvedre')]"
Les Dentelles Côtes du Roussillon Villages,Thunevin-Calvet,2021,4.0,1036,22.0,4.0,4.0,1.0,4.0,cotes-du-roussillon-villages,"[(1, 'shiraz-syrah'), (8, 'grenache-noir'), (22, 'mourvedre')]"
Savigny-Lavières Premier Cru,Camus-Bruchon & Fils,2019,3.9,128,87.29,4.0,2.5,1.0,2.0,savigny-les-beaune-les-lavieres,"[(14, 'pinot-noir')]"
Beaune Longbois,Amiot Guy,2020,4.0,84,49.1,4.0,2.5,1.0,2.0,beaune,"[(14, 'pinot-noir')]"
Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Magdelaine,1994,4.3,82,97.44,3.5,4.5,1.0,4.0,st-emilion-grand-cru,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Crozes-Hermitage La Petite Ruche,M. Chapoutier,2018,3.8,969,34.73,3.0,4.0,1.0,3.5,crozes-hermitage,"[(1, 'shiraz-syrah')]"
Sotanum,Les Vins de Vienne - Cuilleron-Gaillard-Villard,2020,4.2,287,59.08,3.0,3.0,1.5,4.0,igp-collines-rhodaniennes,Unknown
Châteauneuf-du-Pape Les Olivets,Roger Sabon,2019,4.2,153,60.0,3.0,5.0,1.0,3.0,chateauneuf-du-pape,"[(1, 'shiraz-syrah'), (22, 'mourvedre'), (32, 'counoise'), (614, 'cinsaut'), (677, 'vaccareze'), (678, 'muscardin')]"
Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Beau-Sejour Becot,2019,4.2,247,77.59,3.5,4.5,1.0,4.0,st-emilion-grand-cru,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Pomerol,Château Haut Ferrand,2016,3.9,48,44.95,3.5,4.5,1.0,4.0,pomerol,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Cuvée Tradition Rouge,Château Fontarèche,2020,3.3,63,9.0,4.0,4.0,1.0,4.0,corbieres,"[(1, 'shiraz-syrah'), (8, 'grenache-noir'), (22, 'mourvedre')]"
Clos des Lambrays Grand Cru,Domaine des Lambrays,1963,4.4,7647,480.0,4.5,3.0,1.0,2.5,clos-de-lambrays,"[(14, 'pinot-noir')]"
Margaux (Grand Cru Classé),Château Brane-Cantenac,2016,4.3,1178,117.26,4.5,4.0,1.0,4.5,margaux,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Echezeaux Grand Cru,Jacques Cacheux,2005,4.6,51,388.44,4.5,3.0,1.0,2.5,echezeaux,"[(14, 'pinot-noir')]"
Clos Syrah Léone,Peyre Rose,2010,4.4,204,92.92,4.0,4.0,1.0,4.0,languedoc,"[(1, 'shiraz-syrah'), (8, 'grenache-noir'), (22, 'mourvedre')]"
Savigny-les-Beaune 1er Cru 'Aux Gravains',Domaine Pavelot - Jean-Marc et Hughes,2022,4.0,401,82.76,4.0,2.5,1.0,2.0,savigny-les-beaune-aux-gravains,"[(14, 'pinot-noir')]"
Graves,Château Perron,2015,3.6,223,24.0,4.5,4.5,1.0,5.0,graves,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Volnay 1er Cru Carelle Sous La Chapelle,J.M. Boillot,2020,4.2,322,153.0,4.0,2.5,1.0,2.0,volnay-premier-cru,"[(14, 'pinot-noir')]"
Côtes du Rhône Rouge,Château Rochecolombe,2022,3.9,1289,9.39,3.5,4.0,1.0,3.5,cotes-du-rhone,"[(1, 'shiraz-syrah'), (8, 'grenache-noir'), (22, 'mourvedre')]"
Initial de Desmirail Margaux,Château Desmirail,2009,3.9,100,64.06,4.5,4.0,1.0,4.5,margaux,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Château des Jacques Morgon Côte du Py,Louis Jadot,2017,4.0,158,32.0,5.0,1.0,1.0,1.5,morgon,"[(80, 'gamay')]"
L'Ambroisie du Terroir,Château de Cancerilles,2013,3.8,36,175.67,3.0,4.0,1.5,4.0,provence,"[(1, 'shiraz-syrah'), (2, 'cabernet-sauvignon'), (8, 'grenache-noir'), (22, 'mourvedre'), (41, 'carignane'), (583, 'tibouren'), (614, 'cinsaut')]"
Château de Rully Rouge,Antonin Rodet,2022,3.8,433,52.53,4.0,2.0,1.0,2.0,rully,"[(14, 'pinot-noir')]"
Côtes de Bourg,Château Falfas,2021,3.8,2832,23.0,4.0,4.0,1.0,4.0,cotes-de-bourg,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Le Songe de l'Abbè Faugères,Abbaye Sylva Plana,2021,4.0,36,33.37,4.0,4.0,1.0,4.0,faugeres,"[(1, 'shiraz-syrah'), (8, 'grenache-noir'), (22, 'mourvedre')]"
Les Colombes Exaltation Corsée Côtes-du-Rhône,Colombes des Vignes,2017,3.8,146,6.4,3.5,4.0,1.0,3.5,cotes-du-rhone,"[(1, 'shiraz-syrah'), (8, 'grenache-noir'), (22, 'mourvedre')]"
Médoc,Château Haut Condissas,2016,4.1,262,42.77,4.5,4.5,1.0,5.0,medoc,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Volnay 1er Cru 'Taille Pieds',Bitouzet-Prieur,2022,4.1,273,108.41,4.0,2.5,1.0,2.0,volnay-taille-pieds,"[(14, 'pinot-noir')]"
Pommard,Maison Leroy,2003,4.4,126,780.0,4.0,2.5,1.0,2.0,pommard,"[(14, 'pinot-noir')]"
La Bouveau Côtes du Rhône,Saint-Damien,2021,3.8,59,9.8,3.5,4.0,1.0,3.5,cotes-du-rhone,"[(1, 'shiraz-syrah'), (8, 'grenache-noir'), (22, 'mourvedre')]"
Premium Rouge Côtes de Provence (Cru Classé),Château Roubine,2022,4.1,199,15.5,3.0,4.0,1.5,4.0,cotes-de-provence,"[(1, 'shiraz-syrah'), (2, 'cabernet-sauvignon'), (8, 'grenache-noir'), (22, 'mourvedre'), (41, 'carignane'), (583, 'tibouren'), (614, 'cinsaut')]"
Clos de Vougeot Grand Cru,Château Philippe-Le-Hardi,2017,4.2,99,171.0,4.5,3.0,1.0,2.5,clos-de-vougeot,"[(14, 'pinot-noir')]"
Morey-Saint-Denis 1er Cru 'Les Faconnières',Domaine Marchand Freres,2011,4.2,61,60.92,4.5,3.0,1.0,2.5,morey-saint-denis-les-faconnieres,"[(14, 'pinot-noir')]"
Corton Grand Cru 'Les Perrières',Philippe Girard,2012,4.2,200,120.0,4.0,2.5,1.0,2.0,corton-les-perrieres,"[(14, 'pinot-noir')]"
Clos de Vougeot Grand Cru,Domaine Arnoux-Lachaux,2018,4.3,631,4302.8,4.5,3.0,1.0,2.5,clos-de-vougeot,"[(14, 'pinot-noir')]"
Saint-Estephe de Calon-Ségur,Château Calon-Ségur,2018,4.1,261,26.39,4.5,4.5,1.0,5.0,saint-estephe,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Saint-Estèphe,Château de Côme,2016,3.9,154,21.53,4.5,4.5,1.0,5.0,saint-estephe,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Vieilles Vignes Vosne-Romanée La Combe Brûlée,Domaine Bruno Clavelier,2022,4.2,737,168.72,4.5,3.0,1.0,2.5,vosne-romanee,"[(14, 'pinot-noir')]"
Gevrey-Chambertin 1er Cru Petite Chapelle,Domaine Trapet,2014,4.3,279,220.0,4.5,3.0,1.0,2.5,gevrey-chambertin-premier-cru,"[(14, 'pinot-noir')]"
Juvéniles Malbec,Château du Cèdre,2022,3.8,85,11.99,3.0,4.0,1.0,3.5,cahors,"[(9, 'malbec')]"
Pinot Noir Bourgogne,Antoine Lienhardt,2022,3.8,48,35.0,4.0,2.5,1.0,2.0,bourgogne,"[(14, 'pinot-noir')]"
Reine de Nuit Moulin-à-Vent,Domaine Anita,2021,3.8,48,57.58,5.0,1.0,1.0,1.5,moulin-a-vent,"[(80, 'gamay')]"
Les Menuts Saint-Émilion Grand Cru,Château La Grace Dieu - Les Menuts,2014,4.1,496,83.5,3.5,4.5,1.0,4.0,st-emilion-grand-cru,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Les Murots Gevrey-Chambertin,Clos Frantin,2020,4.1,39,96.95,4.5,3.0,1.0,2.5,gevrey-chambertin,"[(14, 'pinot-noir')]"
Trousseau Côtes du Jura,Pignier,2023,3.9,593,40.0,4.5,3.0,1.5,3.0,ctes-du-jura,"[(14, 'pinot-noir'), (174, 'trousseau'), (1374, 'poulsard')]"
Chez Coste Côte Roannaise,Sérol,2021,3.8,32,40.07,3.5,3.0,1.0,4.0,cote-roannaise,Unknown
Pauillac (Grand Cru Classé),Château Haut-Batailley,2009,4.2,810,98.91,4.5,4.5,1.0,5.0,pauillac,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Terres Syrah,Domaine de la Baume,2021,4.0,129,22.11,4.0,4.0,1.0,4.0,languedoc-roussillon,"[(1, 'shiraz-syrah'), (8, 'grenache-noir'), (22, 'mourvedre')]"
Vieilles Vignes Nuits-Saint-George 'Le Village',Edouard Delaunay,2017,4.2,88,60.0,4.5,3.0,1.0,2.5,nuits-saint-georges,"[(14, 'pinot-noir')]"
Gardemiel Vineyard Malbec Réserve,Paul Mas,2023,4.1,39,15.69,4.0,4.0,1.0,4.0,languedoc-roussillon,"[(1, 'shiraz-syrah'), (8, 'grenache-noir'), (22, 'mourvedre')]"
Origine Sancerre Rouge,Matthias et Emile Roblin,2022,3.8,37,30.2,4.5,2.5,1.0,2.5,sancerre,"[(3, 'cabernet-franc'), (14, 'pinot-noir'), (80, 'gamay'), (404, 'grolleau')]"
Saint-Julien (Grand Cru Classé),Château Branaire-Ducru,2007,3.9,1009,221.52,4.5,4.0,1.0,4.5,saint-julien,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Merlot Les Plants Nobles,Ropiteau Freres,2023,3.5,332,6.95,3.5,3.0,1.0,4.0,vin-de-pays-vignobles-de-france,Unknown
L'Orme Bourgogne,Petit Roy,2020,3.8,27,56.41,4.0,2.5,1.0,2.0,bourgogne,"[(14, 'pinot-noir')]"
Aloxe-Corton,Albert Bichot,2020,4.0,96,93.7,4.0,2.5,1.0,2.0,aloxe-corton,"[(14, 'pinot-noir')]"
Saint-Émilion Grand Cru,Château Rol Valentin,2023,4.1,4164,31.37,3.5,4.5,1.0,4.0,st-emilion-grand-cru,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Clos de l'Échelier Saumur-Champigny Rouge,Domaine des Roches Neuves,2020,4.0,41,45.83,4.0,3.5,1.5,4.0,saumur-champigny,"[(3, 'cabernet-franc')]"
Clos Saint-Denis Grand Cru,Louis Jadot,2012,4.3,342,361.16,4.5,3.0,1.0,2.5,clos-saint-denis,"[(14, 'pinot-noir')]"
Chambertin Grand Cru,Domaine Jacques Prieur,2008,4.4,419,639.31,4.5,3.0,1.0,2.5,chambertin,"[(14, 'pinot-noir')]"
Rouge,Château Flotis,2005,3.4,184,23.0,4.5,4.5,1.5,4.0,fronton,Unknown
Saint-Émilion Grand Cru,Château Fougueyrat,2019,4.1,132,37.17,3.5,4.5,1.0,4.0,st-emilion-grand-cru,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Châteauneuf-du-Pape,Château La Nerthe,2000,4.3,248,65.38,3.0,5.0,1.0,3.0,chateauneuf-du-pape,"[(1, 'shiraz-syrah'), (22, 'mourvedre'), (32, 'counoise'), (614, 'cinsaut'), (677, 'vaccareze'), (678, 'muscardin')]"
Clos de Gamot,Famille Jouffreau,2005,3.9,78,69.0,3.0,4.0,1.0,3.5,cahors,"[(9, 'malbec')]"
Terres de Galets Côtes du Rhône,Domaine Richaud,2019,3.9,182,20.73,3.5,4.0,1.0,3.5,cotes-du-rhone,"[(1, 'shiraz-syrah'), (8, 'grenache-noir'), (22, 'mourvedre')]"
Pommard,Henri Darnat,2018,3.9,219,73.41,4.0,2.5,1.0,2.0,pommard,"[(14, 'pinot-noir')]"
Lalande-de-Pomerol,Château Haut-Musset,2022,3.9,797,24.9,3.0,4.0,1.0,3.0,lalande-de-pomerol,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Bordeaux,Château du Moulin,2020,3.3,53,15.54,4.0,4.0,1.0,4.0,bordeaux,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Pomerol,Château La Conseillante,2013,4.2,475,161.0,3.5,4.5,1.0,4.0,pomerol,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Clos de la Roche Grand Cru,Louis Jadot,2015,4.2,492,170.94,4.5,3.0,1.0,2.5,clos-de-la-roche,"[(14, 'pinot-noir')]"
Bordeaux,Château Grand Rousseau,2018,3.4,277,8.5,4.0,4.0,1.0,4.0,bordeaux,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Saint-Joseph Deschants,M. Chapoutier,2021,3.8,213,31.64,3.5,4.5,1.0,3.5,saint-joseph,"[(1, 'shiraz-syrah')]"
Volnay 1er Cru 'Clos d'Audignac' (Monopole),La Pousse d'Or,2017,4.2,50,81.83,4.0,2.5,1.0,2.0,volnay-clos-de-l-audignac,"[(14, 'pinot-noir')]"
Chassagne-Montrachet Rouge,Domaine Michel Niellon,2019,4.1,25,62.82,4.0,2.5,1.0,2.0,chassagne-montrachet,"[(14, 'pinot-noir')]"
